"","NA","f_other","NA","f_whl","NA","v_other","NA","v_dol","NA","g_whl","NA","milk","g_other","m_tot","oil","sfat","sodium","sofaas","energy"
"11",0,0.026874676890865,0,0,0,4.02720141434447,0,1.0154513472727,0,-0.697861651154098,0,-1.3860038852186,-0.418505617029309,2.16149901750312,0.703473665457607,1.36866868964612,2.80866902198842,2.66519861151076,1.01529317334922
"12",0,1.33824024448531,0,-0.189319132051748,0,-1.62768022458377,0,0,0,0,0,0.15195033497925,-1.38227940560565,-1.22693527278791,0.143607349505779,-1.00333387016935,-1.88883273786304,-1.78066260257492,-0.860704362564207
"13",0,-1.31273738599879,0,2.72651567991287,0,3.01396560659929,0,1.01577939430345,0,0,0,1.06616301891112,-0.579205246606306,1.17900743025253,0.484208534479468,0.310501769655997,-0.249541978477241,-0.509182262867973,1.59230838326664
"14",0,0.846996253325835,0,1.04040859520507,0,-0.111336832516147,0,-2.59662284686808,0,0.402009818214583,0,0.330351747975025,0.681843899266684,-0.65064151051041,-0.810109078520941,-0.1553404771151,0.692355103405322,-0.0645598042763488,0.0572352400166689
"15",0,1.1598881987544,0,-1.44946338790435,0,-1.33554567770325,0,0,0,2.09908577033417,0,0,-0.647740712326998,0.858246990405575,0.184461186403304,-2.05140831932461,-1.48411710932762,-2.06203537071291,0.117272733949686
"16",0,0,0,0,0,0.19758921859822,0,0,0,0,0,0,0.966834637282612,0.102565506587449,1.11246302788401,-0.677065731677147,1.16731743509294,-1.84712244450662,-0.148283679153847
"17",0,0,0,0.433715070249367,0,-2.25501699207466,0,0,0,1.53970784325611,0,-0.17568997854468,-0.135017805244237,3.04442198671518,0.547242213074819,-0.244193267203936,0.920576682899284,-0.593354172858648,0.951807813250843
"18",0,0,0,0.215149861570045,0,0.175688483036666,0,-1.19246531628325,0,-1.52753952719618,0,-0.175851039690817,-3.00547244428437,-1.76505985470619,-0.826480783403554,-1.90099802681795,-2.71444262207535,-1.39052779453837,-2.01134840980265
"19",0,1.06881509946889,0,0.434983978546916,0,2.95149450102555,0,0,0,0,0,1.35942640534691,1.67052646310053,-0.182165613615263,-1.14455958112148,2.44198709686997,2.02139468062056,1.6007157233676,1.4688946778556
"20",0,-0.348758770807013,0,0,0,1.19565464879527,0,0,0,-0.863628648006842,0,-0.326714548858199,0.859337608022403,1.79452190703025,-1.54466100788464,1.25294959480968,1.73381238597804,2.47141946948466,0.203279793866099
"21",0,0.392346047227151,0,-0.89386760665297,0,-0.551391086055587,0,0,0,-2.82582817878615,0,0.621796297888947,-0.210791335270495,1.03533599782993,1.85718761982395,0.384736824689591,-0.334190439765537,0.676872612734096,0.321550790428142
"22",0,-1.14235372547162,0,-0.634938639298377,0,1.77363698477577,0,-0.968381171231048,0,-0.552790617500357,0,0.0517582777604629,-1.79412759277323,-0.575290095593691,-0.161020591812759,-1.63841939671594,-0.806885198953793,-0.239102640064112,-1.11091770619251
"23",0,0.0238601590062571,0,-1.49706263308688,0,-1.02150317443323,0,-1.15429121536291,0,1.07284305889657,0,1.1654272340338,-0.933473354720518,-1.52764290303076,0.22528571453116,-0.595375051609309,-1.89492583568839,-0.543999534262789,-0.786702796143
"24",0,0,0,0,0,-2.78883206155767,0,0,0,-0.871965317302619,0,0,1.00913025423603,0.83071092998707,0.0651378320614864,0.559185183090528,1.09208052208405,0.901502684091043,-1.33424622981223
"25",0,-1.32864304417562,0,0.876113720673667,0,1.79033123933513,0,0,0,0.148751062663535,0,-1.17555924989412,-1.70972735358182,1.52502839328909,-1.48774637597007,-0.162380577840736,-0.35596397750203,0.0849616959414958,-0.503153877894424
"26",0,-1.30231542797754,0,0.47096594537759,0,0.20018254368742,0,0,0,-0.592904650245351,0,1.70180177581043,1.1043516406907,-1.7513562488535,0.713065511013784,0.8313472910044,0.358363782230169,0.862085992250934,0.754819918784891
"27",0,0,0,0,0,2.54840555274569,0,1.96197160783752,0,0,0,0.0459874440354292,-3.25807369271304,-0.00937450190495552,-0.0708730413529375,-1.64872777273255,-1.3171602525932,-2.55365359231081,-1.87475369349949
"28",0,2.05288363298179,0,-0.423489971632244,0,1.11688919153378,0,-0.900522827527471,0,0.569413999594413,0,-0.207993572041342,0.272205570720009,1.24857130176862,0.010166586282019,-0.033980070558085,0.739337098115378,0.791626528796693,1.51675572032928
"29",0,-1.74026514835092,0,-1.1578731557298,0,-0.719098107011751,0,0,0,0,0,0.948122395443965,-1.51922580101194,-1.84713768417754,-0.542774223213875,-1.14123660074823,-1.6078462250164,0.0861860367201175,-1.37944366802803
"30",0,0,0,0,0,0,0,0,0,0,0,-0.928368377993253,-2.24671226892446,-1.00829967121908,-2.31325725819098,-0.0636210109466498,-1.45156662842273,-2.53490403276066,0.445030778492361
"31",0,1.91558920705651,0,2.0705586526947,0,-1.61772104618336,0,1.93198902386875,0,1.48615584256844,0,0.916308117416206,1.3347696670476,1.22132409702363,0.573700200612572,-0.969317570448474,1.97307934870177,-0.787085928286799,2.72302805045441
"32",0,0.350214896696746,0,-0.0665210971778311,0,0,0,0,0,0,0,-2.96959918626074,-0.424567977737922,0.898781003771083,-1.15614503682749,-1.42987483852038,-1.41572848641264,-2.36696767732559,-1.17079295282841
"33",0,-1.54983106087339,0,0,0,0.491316230088796,0,0,0,0.775982387674459,0,1.0343675646488,1.48179940471749,0.286235049315414,0.978125555762904,2.32524965443275,1.91598481293635,2.1461677371796,1.43834224681926
"34",0,0.729281944668293,0,-1.90113141641151,0,0,0,0,0,2.42731445096608,0,-0.987008432666111,-0.088674310542198,0.70993080087009,-0.237903123930185,0.349277130269235,0.286120641376462,0.36765335074463,-0.654256745122932
"35",0,0.795565742292841,0,-0.0665210971778311,0,-2.27329437327548,0,0,0,0,0,-0.581960630566496,0.949004959958991,2.15551452710552,-1.54395816786362,0.636921892233609,-1.00049749675629,0.169131887418244,0.196356063278099
"36",0,-2.0394356810535,0,0,0,-1.4177266744009,0,2.59779969268906,0,0,0,-1.02813178375869,-1.19690096012503,-0.12961330956916,1.11935650725044,-1.49654295426809,0.685910964315383,-1.44322402728118,-0.723122339513564
"37",0,1.74221766366489,0,0,0,0,0,0,0,1.76759240379786,0,0,-1.35952833369412,1.76334166509929,0.854642024338712,-2.27470624005745,-0.919715091213677,-4.11872002965598,0.698728088282985
"38",0,0,0,0,0,-1.6662490029052,0,0,0,0,0,-0.412830031677032,-1.31775507241682,1.17448398219744,-0.554395717439012,0.337981296898575,-0.0393567704706879,0.790242380641658,-1.79269846216328
"39",0,0.129484652343207,0,-0.958052414711758,0,1.04592084075639,0,0,0,-1.85052949340656,0,-2.23792637219868,1.83896066477174,2.3815255244893,0.38206548267258,0.693768425479994,0.736149023087252,0.70163825591226,1.08233257215339
"40",0,-1.19811631237643,0,0,0,2.17743674802201,0,0,0,-2.59688484292897,0,1.08528678361947,0.296744561645138,2.81858576461157,-0.742851958187761,4.21752846267708,3.25234673977423,3.12374115850307,0.686915344193194
"41",0,0,0,3.04959562383135,0,2.13193775857985,0,-0.193007421922789,0,-0.698339827360887,0,0.186586244678801,-2.55337459641058,-0.399063218389107,-0.661668156833501,-1.76414899431985,-0.960690881440246,-1.9527896743904,-0.660861822844212
"42",0,-1.72235241139918,0,0,0,-0.031709766790372,0,0,0,0,0,2.25790792971956,-2.53133233938138,-0.0928957598049214,-3.03381012956503,0.36866475130185,-0.946458666702866,-0.0995715041288308,-2.69951536203709
"43",0,0,0,-0.376986353215537,0,0.776098569052744,0,2.74965811015882,0,0,0,0.580376409190916,1.82526687915239,1.79611430765284,0.20627485860035,1.58935643049271,3.93293865510311,1.00959836782469,2.21741917253277
"44",0,2.49064766445451,0,0,0,-3.05555852284156,0,0,0,-0.698339827360887,0,0.461608625710941,2.6479975440576,1.26050574275705,-2.83947421583984,1.07183455373681,1.56797645509032,0.750623894518241,2.51341755027029
"45",0,0,0,0,0,-0.858052857070431,0,0,0,-2.56248988272215,0,1.58793015059768,-0.890622155716512,-0.729722174687439,0.0572985902294042,0.8175542718447,-0.770478016278734,0.311391018827882,-1.78918919109991
"46",0,1.20526172629012,0,0.752592220427069,0,3.24366021784261,0,0.120517692243448,0,0,0,0.823788152569342,-1.58087097274924,1.59287794908393,0.110228718274907,0.764494219417484,0.0322048997069075,-0.498634880114922,1.00467238137859
"47",0,-0.948854350106841,0,0,0,-0.590641754323651,0,0,0,-1.17319360048195,0,-1.3860038852186,1.00329308360366,-1.47091158469619,0.925169429200676,-0.282003981873057,-0.368261759295229,1.06520709251446,-0.464651619919628
"48",0,-0.61670106158514,0,0,0,-2.37132542522058,0,0,0,0,0,-1.25892993350216,-0.159888458372146,-0.068737889370547,-1.82371595154497,0.615925811134135,-0.00908037488260576,0.379072090720595,-1.53717613290774
"49",0,0,0,-1.23231452113459,0,1.024910516945,0,0,0,0,0,0.198156524763976,0.730044069097773,-0.913654320740943,0.643462964759867,-0.31825718250984,0.461188518798442,-1.49446897124211,-0.1228884593358
"50",0,-0.129189970704865,0,-2.51581579813977,0,-0.0780917440207338,0,0.172185327629887,0,-0.86590814050677,0,-1.16061246424778,-0.349821864430911,1.35250320333235,1.08244579234728,0.138679790197153,-0.0864557668731674,-0.519187114487932,-0.509232396794994
"51",0,0.482684297514459,0,0.831529281317399,0,0.715150509956661,0,0,0,0.830947416525323,0,-0.17568997854468,0.288203734417012,-0.0927833088761723,0.490296902452054,1.00851462923261,-0.192729236303821,1.78541451256814,0.320554701758211
"52",0,-1.58204712644582,0,0.433683339996599,0,0,0,0,0,0,0,1.58874991321562,2.20754707334145,0.979941377818587,-1.04935226265386,0.24849669588094,0.923640256665268,0.161501314073275,1.24252502844052
"53",0,2.17776347962811,0,1.02082845339915,0,-2.41225253025346,0,-1.35122827196478,0,2.43462129329604,0,0.458157550470839,1.84019801622004,1.97866118798036,2.67699248717818,1.3385686037014,0.8568072480961,-0.208373831058317,3.44736120641537
"54",0,-3.13233049488539,0,0,0,-2.60083780432757,0,0,0,-0.515418366061683,0,-2.5238463097116,0.570279525829114,1.26600123824263,-0.427236398114835,-0.286065025068452,0.280242866219152,-0.771287458492992,-1.01129753832725
"55",0,0.131337893706551,0,-1.55432639703959,0,2.91836481930712,0,0.523410023199759,0,-2.50705763885295,0,0.969884796624677,1.11009807836225,1.43711350279391,0.801454869519363,1.47631963873979,0.461188518798442,1.10413677276882,1.17583789887162
"56",0,-0.0946989273212516,0,-2.36995004850051,0,1.21316568052083,0,0,0,0,0,3.33851259687832,-0.5201550704377,-3.2732087353572,-2.44989174954166,1.24176610855042,-0.669082080945094,0.234779690196533,-0.390957659959485
"57",0,0.849246522700895,0,-2.43515791819946,0,2.67889841845716,0,-1.52827913173973,0,0,0,-1.04953670043697,1.45697699071053,0.0836431642848117,-2.29381368777803,-0.22741740008471,1.92263758829552,0.317022050509263,1.17018666609751
"58",0,1.18011323960497,0,1.86685953615975,0,-0.857604949793848,0,0,0,1.86366646359497,0,1.3817992371895,2.44663743445904,3.68557883872548,1.96594126457196,3.29047113225422,2.41734264612228,3.15187911278906,2.93871588281209
"59",0,0,0,0,0,-0.931886476595157,0,0,0,-1.00598576691736,0,0.931158333593195,1.1792795431791,-2.55549649113076,-1.97027805616493,-0.277222793519702,-1.76517235990217,-0.148463978706204,-1.37041755238705
"60",0,-1.96119380447246,0,0,0,0.00804713434004581,0,0,0,-0.087406108186498,0,-0.412830031677032,-0.0697928766324325,-0.189327221169136,1.07251595315634,-0.718784764979916,0.5206546618717,-0.326459291318489,-0.644245258399431
"61",0,0.846996253325835,0,0,0,-0.416114900266292,0,1.11649781311109,0,0,0,-0.0997318953872315,2.55910234022436,1.40813177282298,1.32151241500917,1.939192322103,0.949092143040289,2.31176355712888,1.76748639741875
"62",0,0.953457118757736,0,0,0,1.65052551171266,0,0,0,0.072916835320987,0,0.0732266772928161,0.2334637662844,0.557268079109451,0.152259697992736,-0.767797242850132,0.796347822456705,0.234442063072383,1.15220584093783
"63",0,1.40422415538827,0,0,0,-1.16212391412655,0,0,0,-0.796505918108128,0,-0.951499594523886,-0.0649736435421375,-1.52087166262754,-0.753167292244284,-0.0873710221773619,-0.770478016278734,-0.410152666702783,-1.32722695531776
"64",0,0.131337893706551,0,-0.376835952277738,0,-0.00113512804754366,0,0,0,1.99650672001869,0,1.73889725829563,0.438608498757823,2.43267633627416,2.68939340377395,1.17538537300899,1.1517816204634,0.0111091610560829,2.15415752564023
"65",0,1.86618908978414,0,-0.189319132051748,0,2.06195567031333,0,0,0,-0.697861651154098,0,-1.70242195851981,1.05258567435218,-0.733243050139204,0.969522921504548,-1.05589501028358,0.604581745708977,-0.728597842814736,1.44500808277131
"66",0,-1.26748465558586,0,0,0,-0.58054936779819,0,0.255419528987521,0,-0.597451434336848,0,-0.252852925204764,-1.23831438537485,-0.188306404340764,-0.594759154276558,-1.1397984401064,-0.184862276910617,-0.732268527773424,-1.55700592601058
"67",0,1.46600613219022,0,-0.376160053373248,0,0.6566124729266,0,0.821805524400597,0,0,0,-1.03951774189707,0.0979333648138314,-3.10222154702109,1.07392117566301,-2.39375438411986,-0.0330315637468403,-2.88046617528881,0.785126574469427
"68",0,-0.968029342628292,0,-2.53390237330885,0,0.807819988053434,0,0.890321932842543,0,-0.911478735695931,0,-2.48161811352616,-0.642940640312454,1.21054675459482,0.544108620040088,-0.122406998008475,0.488214061694009,-0.712634270513475,-0.469515009798236
"69",0,-0.471935836563075,0,0,0,-0.734531277506507,0,0,0,-0.515418366061683,0,-1.34846791748157,-0.0246640310467196,2.73149311990978,-1.96491731389317,0.693652168595112,1.72517562266118,0.386073592085755,-0.848171807259621
"70",0,-0.616994388167852,0,0,0,0.335776488038958,0,0,0,0,0,0.299419317332826,-0.507273989820932,-0.598642245523177,-0.0989379703216047,-0.387111240599365,-0.954359096202985,-0.0209540640952744,-0.693837981370942
"71",0,-0.0946989273212512,0,0,0,1.18100500515131,0,0,0,0,0,-1.49585367410258,-1.94490660652503,2.94443299585654,-0.399577685742179,-0.0122905440179128,0.669760758192856,0.183126157361385,-0.468789050513799
"72",0,-0.490801883407537,0,-0.00984379818078639,0,-0.258226275678208,0,0,0,0,0,0.0459874440354292,0.0482691619986488,2.24178370338301,-0.170860272564745,0.702711499359491,0.316559705987198,0.0609623878082561,0.391958750313469
"73",0,0.590901200487141,0,1.09991008687808,0,-0.582707827061661,0,0,0,3.77212433017072,0,1.18661182933664,-0.646749822950527,-1.14032923824915,-0.778017528559789,0.654658788529218,0.0022185330639584,0.444243245798681,0.731608712227388
"74",0,-1.00200245407317,0,0,0,0.0109145198821033,0,-2.23909398048015,0,-1.23272528737484,0,0.751137729262988,0.591320108040361,-1.75645438703297,-0.54738275247358,0.74395223262792,0.133118290802844,0.982823704226354,-0.449537077848045
"75",0,-2.12394269313307,0,-0.376359346138677,0,0.167448002785376,0,0,0,-0.355280139292704,0,-0.102098355178984,0.999073315483695,1.14268250650535,-1.07769342549594,-0.138211341437783,0.88674375768384,0.454659835188959,0.640470723439838
"76",0,2.41392650160109,0,0,0,1.40154934820802,0,0,0,0,0,-1.29925545179482,2.83245754019252,2.26892590637427,-0.437806593823793,1.67669482379008,2.8755869990544,2.43903539174221,2.84384106415431
"77",0,2.28827473672819,0,-1.19973827682188,0,-0.360370389296787,0,0,0,0,0,0.592146796866143,-0.894159013373821,-1.05481520358124,-0.598693209328192,-1.17192736700193,-0.860581750014359,-1.06362324552715,-0.246274499513984
"78",0,0.795234833672084,0,3.92406751495277,0,-1.06583511034796,0,0,0,0.180628773120955,0,0,1.42462926900108,0.895069896315553,1.02071801245495,-2.91338648243398,0.219837515199651,0.685360296446292,2.59454845849824
"79",0,2.07304949240881,0,0.648921754918729,0,0.480753101608014,0,0,0,1.2790358840861,0,4.58772915555173,-0.172141229480795,-0.457866136765098,0.710218582974412,2.01633015958531,0.695573771838169,0.768000759869824,2.2087281579375
"80",0,0.497754621853342,0,-2.58549106527227,0,0,0,0,0,1.4369931254865,0,0.700680700700596,-1.30997364603863,-1.56494974930971,-1.02936716051797,-2.96536081756219,-2.38735874558007,-2.855236478954,-1.01273749565434
"81",0,0,0,0,0,-2.92355485312737,0,0,0,1.83132119614971,0,0.517322792359683,-1.74593653253262,0.242690435301995,-2.23796360946229,-1.49219193704132,-1.54269640211792,-0.320439436941855,-1.35325138552075
"82",0,0,0,-0.0665210971778311,0,0.717710710882546,0,-1.38339968861899,0,0,0,-2.57455916821462,1.4856857800545,0.443730359321816,1.50989472471548,-0.301037811261549,1.07530752946073,0.242916022182774,0.978139083536107
"83",0,0,0,0,0,-0.910538662840747,0,0,0,0.149347984630228,0,-0.0350090632824078,0.859685136844367,-0.383770102006917,0.824562448161546,0.930217545956807,-0.188793928655683,0.559229642641975,-0.782018529877504
"84",0,-1.99303676604617,0,0.663646299416724,0,-0.326621779193876,0,1.37715937956317,0,0.430654857869332,0,1.22980777576176,0.878655910718014,-0.225119601012328,1.10167272346159,0.803266518946798,0.625322922870881,-0.41081682693127,1.15280605718708
"85",0,2.17802604884709,0,-0.885644712210242,0,0.787603967247854,0,0,0,0,0,0.268451892188472,-1.54679527356517,0.338859919845287,0.762716324135228,-0.774988863406386,-1.06666989753696,-0.865961440807947,0.289101709967892
"86",0,2.17306714942723,0,-0.437402734965215,0,1.35468609054989,0,-1.52827913173973,0,0,0,-1.26570646344399,1.43360923122595,-0.614297063708716,-2.42056900661577,-1.18864102914549,0.929761375296282,-0.672691688494012,1.33061555818565
"87",0,-0.347955557947779,0,-0.519504515481917,0,0.711088181147848,0,0,0,0.935277907694923,0,-1.5135344374885,-0.245064986873139,0.272225045226875,1.15699601755027,-0.159422316050414,0.749948064739409,-1.00820200459825,0.230819001789314
"88",0,-0.351467951847347,0,1.23419498210994,0,0.995168809643756,0,-1.79764521246114,0,0,0,0.386180239587442,2.43863831069571,1.93137775972428,1.49441890091676,1.93132535967268,2.37641770632847,1.212853002497,2.46114978838665
"89",0,-1.45662624099358,0,2.01692840767311,0,3.13722678226994,0,0.398000220407286,0,1.24266505336905,0,2.90081881745305,1.51306024538882,2.34728778059769,2.72961979526345,2.33406718392101,3.87524460613728,0.66548586680394,3.62171664074793
"90",0,-0.0881040733914547,0,0,0,0.047340934311751,0,0,0,2.58356756025106,0,-1.10713765423204,0.184984919553616,0.2153931830724,0.802274063665889,0.582465608042446,0.254287220714907,-0.678695473484335,-0.168626783030014
"91",0,0.923097251152416,0,1.39137597846851,0,-1.45057088712032,0,0,0,-1.16609517555017,0,0.41619421093129,-0.0484956013283563,-1.06072326418114,0.391696930493756,0.537590282926038,-0.00279954243504825,-0.425947230533876,-0.280359593268646
"92",0,-0.425548983963247,0,0,0,0.0684529776572996,0,0,0,-1.51115275103971,0,0.580376409190916,1.59483516942137,-0.209825625669039,0.368716500147987,1.00143946929145,1.00460362934304,0.201739572088177,0.238022835750097
"93",0,-2.623105348478,0,0,0,1.34547501316452,0,0,0,2.58356756025106,0,2.08444522705444,2.92980088438592,-0.422554146477834,2.18903638918735,1.57065926449976,1.79300178183082,1.10348985057008,2.57100518409062
"94",0,0,0,0,0,-1.7906438677354,0,0,0,0,0,0.370315453631542,-1.02083296750847,-1.46546827999161,-1.830622630695,-1.29594564248435,-1.39438872265931,0.573307331433159,-2.42070271830223
"95",0,-0.0946989273212512,0,0.13802887488534,0,-1.96979370619181,0,-0.204249082596133,0,-0.872881702469513,0,0.580376409190916,0.97042618872941,-0.451521537084104,-2.36515569709691,-1.36726512025984,-1.27397169597812,-2.3020623874038,-0.485284172146145
"96",0,0,0,0,0,1.00441915231944,0,-1.74992172056123,0,-1.30762200388483,0,2.46995011935541,1.03215121414957,0.238307151919681,0.143219753820704,1.85860849077885,1.07135227551135,1.38667003009455,0.212417374071311
"97",0,0,0,0,0,1.72446349090508,0,0,0,0,0,0.639455856979081,0.253450147454577,1.05994767050225,1.03169337323824,0.500764800907855,1.37225778570653,1.51635141400629,0.763714566206926
"98",0,0.261245482773796,0,0,0,0,0,0,0,0.452537366247768,0,-1.06793590084106,-0.581147303870572,0.0556112157038389,0.292774073670436,-0.264355149364125,-0.0103376423369391,-0.381393429551644,-0.755259043765154
"99",0,0,0,0.696942528308575,0,-1.93758013252716,0,0,0,0.035722473144631,0,0.611397978303501,0.250323562803259,-1.14751519954345,-0.365479723842452,-0.644475345542784,-1.2397700069989,-0.953871500761322,-1.19036275314922
"100",0,0.268403402409057,0,0.462366825542795,0,-0.167589781712739,0,0,0,0.560185344647149,0,1.67838242417494,1.35534588938621,1.02278092429055,1.56170907817588,3.32338957560566,2.0246537418282,3.72311570478359,1.62642688207288
"101",0,-1.77460147840472,0,0,0,-0.332978158587573,0,0.412968229861741,0,-0.55541836625393,0,0.579975994900371,-0.885970689489968,0.155927055505253,-0.217206336710499,-1.22835987206579,-1.44796734656599,-1.02269925784532,-1.08557450034529
"102",0,0.516377545210787,0,-1.76536926423685,0,0.807773031562629,0,-0.0952490508964512,0,0.402009818214583,0,0.329119121464274,1.11890177912554,-3.2732087353572,-0.538369587547574,-0.893728047775666,-0.217738276608815,-1.6378782143054,0.94810089715975
"103",0,0.852602820631971,0,0,0,1.99410290674975,0,0,0,0.0328183622498686,0,-0.17568997854468,-0.475320178384963,0.412258840046096,1.53815018492369,1.1110718140568,0.569433556592691,-0.245411211348451,0.466349371267847
"104",0,1.66998098303788,0,2.192688899976,0,1.51561289254023,0,-1.50388470603568,0,2.44226854094703,0,1.57456099824665,1.08241836751258,-0.434176678913509,-1.80539423997222,2.24924609689243,1.44234364632337,1.41321236792914,2.22162747926568
"105",0,1.138735728846,0,-2.54789197622491,0,0.650958991733046,0,0,0,0.46842482317296,0,1.51168229819442,1.61056767470376,1.2708657321948,1.80567956070416,1.35926301579074,1.22417191139472,1.31926963127656,2.39742200813612
"106",0,0.522061607153664,0,0.433715070249367,0,0.554345951694538,0,1.53414469613139,0,1.94080023398759,0,-0.263838085314441,-2.03560546715292,-1.3595584102487,-0.123334486459595,-0.892547986936014,-0.924421387126311,-0.345867936561169,-0.205017308544734
"107",0,-1.72387417609103,0,0,0,1.47383377799744,0,1.66155013227471,0,1.577032296851,0,-2.12774762790648,-1.74650099392904,0.207612871071246,-0.153406921326902,-1.74648646086337,-2.06352442563354,-0.142495363402013,-0.645263606466089
"108",0,-2.7720901564761,0,0,0,0.0301734283578222,0,-2.13552097097549,0,2.53068780660033,0,0.459239850551444,-0.373277818203434,-0.108550082158551,1.42028089455673,0.964808693348641,0.345632042838024,-0.311112646077204,0.496058980419254
"109",0,0,0,0,0,-1.51015121741773,0,0,0,0,0,-1.3860038852186,-1.13857278946169,0.252394653952431,-0.898508825152438,-1.16124763103505,-0.277568724742377,-0.0814909452674441,-2.42453027469795
"110",0,-0.348758770807013,0,-1.23243856790094,0,-0.752298599412554,0,0.521932245309556,0,-0.112319891767594,0,-0.341489699885698,-1.64476172109063,0.309567100419368,-0.00623805227128058,-1.1288503587189,-2.23840922079022,-2.24267979519265,-1.47163699538439
"111",0,0,0,-2.68694570988992,0,1.2306632180634,0,0,0,-0.723637028957859,0,2.60560181170408,3.6269321582758,1.98366832104678,1.07553491455764,3.50362952590862,3.52998434219587,3.19868067712858,2.11960086704489
"112",0,-2.07234542799106,0,0.154841039904251,0,0.720157099094165,0,0.657553273124564,0,0,0,0.9305152663111,1.00475968770579,2.95603944729947,-3.01651894981152,-0.847300701502199,0.180304470110877,-1.00226646888964,1.88420351863317
"113",0,2.17882913658333,0,1.97663206534625,0,2.14484122353848,0,-1.45686064338928,0,-2.6598830440172,0,-0.0866711773018411,1.84045049373183,1.45194744889234,0.20276100200098,0.576745969905629,1.64676147085373,1.61224326196994,3.03443685912798
"114",0,3.00498745845923,0,-0.604388739151173,0,0.110135470662999,0,-2.02756879197052,0,-0.194159393216306,0,-0.578752073018971,-2.14173310621201,0.93657153096523,-2.46370602653771,-0.145644225716887,-1.21262729428685,-0.945630240147888,-0.0372442957681953
"115",0,-1.05579197547251,0,0,0,0.0795173539733141,0,0,0,0,0,-0.746856137641585,0.942658490702746,-0.410980371840055,-0.99728663288597,-1.47365978262219,0.541782926384175,-0.712355927020691,-0.738757318099595
"116",0,0,0,-0.0665210971778311,0,0.843586231045761,0,-1.74992172056123,0,0,0,-0.299649479552857,-1.157911858286,0.686549054372703,-2.34244932258481,-1.00402767023136,-0.467978058547355,-1.65186725080209,-1.06693512707795
"117",0,0.331530897506473,0,0.625152452722497,0,-1.24845623766966,0,0,0,0.503197145773437,0,-0.17568997854468,0.20726164360752,-0.861964223293657,-0.938350797850652,-0.925725322534579,-1.02941077969134,-1.18803378452562,-1.07839182745874
"118",0,0.131337893706551,0,0,0,-1.16212391412655,0,0,0,-0.337189851994927,0,-0.951499594523886,-0.0601616998186503,-1.52087166262754,-0.381328363212277,0.19094296971849,-0.5888912445426,-0.565449074212114,-1.94831333000516
"119",0,0,0,0,0,1.05579841363911,0,0,0,0.401382115651878,0,-0.183318235466333,0.0287582480663846,0.119215219641586,1.00469428577798,0.270622032396271,1.94916149226152,0.312470199208629,-0.492324914003457
"120",0,1.138735728846,0,-2.99001371090081,0,-0.984504933915486,0,2.34818337383217,0,-0.624900633285668,0,-0.442571926877319,-2.21741603607971,-0.954899212229727,-0.387071304569985,-1.19793823570555,-1.76321220711479,-2.43667355376852,-1.87940936486544
