"","NA","f_other","NA","f_whl","NA","v_other","NA","v_dol","NA","g_whl","NA","milk","g_other","m_tot","oil","sfat","sodium","sofaas","energy"
"40",0,0.927936650335188,0,-0.0486730159739884,0,3.39841424711847,0,0,0,0,0,-0.525600561568382,0.541583308959563,2.59347617896168,1.1320282896928,3.47334841470598,1.74157268613662,3.01863404703139,1.87107090855962
"41",0,0.0274306738853706,0,0,0,2.17435405963798,0,1.91213409937958,0,4.06193430643501,0,1.70877718914566,0.682336606617499,-2.88294791023789,1.05669079067768,-0.435862731413487,1.10584905246718,-1.04735173121629,1.4970655404602
"42",0,-0.0829680271862138,0,-0.189319132051748,0,-1.76114067050899,0,-1.33465616135855,0,0,0,-0.412830031677032,-0.0685922743349545,-1.95977973764894,-3.14569649222749,-1.77740112223194,-1.90510417795292,-2.43304917246358,-2.20748715258778
"43",0,-0.527742788302074,0,0,0,-0.0806870750492201,0,3.1021849595508,0,0,0,-2.03064607473707,-0.133028433482431,1.56786182016298,0.983529378506282,1.55257471699398,-0.253534378966132,1.80634348167498,0.843856913933169
"44",0,-0.116262477175004,0,0,0,-3.05555852284156,0,0.863814903363228,0,0,0,-0.445971694229676,2.95279007702279,0.186230446245826,0.972854831575323,0.348901059918459,1.00460362934304,0.889398435701553,1.77921497082147
"45",0,0,0,-0.582621740157408,0,-2.41500832353193,0,0,0,0,0,0.491710459491759,-0.0984627843859549,-0.141959201162135,0.246871718826358,-0.17310391035183,-0.787123508690503,0.0487495710867257,-1.29557303118707
"46",0,0.517422799723337,0,1.99048520856459,0,1.86786229823053,0,-1.42688430870879,0,0,0,1.49062967476849,-1.20664148471451,0.206711884805328,0.745683332998184,0.135261104835423,-0.26286474318216,-1.45711919356689,-0.183506999605604
"47",0,0,0,0,0,-0.014354427807333,0,1.37755366170382,0,0,0,0.71956910431454,-1.75255009770152,-1.45356355943288,-1.16217857821251,-0.230137152430167,-1.52796475777725,0.313390261430721,-2.53305215837513
"48",0,0.232919450795536,0,0.433683339996599,0,0.0442595879545733,0,-3.26960437970952,0,-1.83199258715772,0,0.378174194170006,0.266180344839781,-0.090390354218421,1.84334075233607,0.540956177178493,0.237690017254369,0.542310684789746,0.472857685098249
"49",0,1.28325776095765,0,0,0,-0.345558265782803,0,0,0,-0.140203459753472,0,-2.82652025128882,0.716466934754045,0.232869972937447,0.883418299058199,-1.76052410373176,0.0234803908837236,-1.0235326262158,0.748375142361927
"50",0,-0.062395974797635,0,0.876113720673667,0,-0.306709031900234,0,0,0,0.148751062663535,0,-2.57434757614608,-1.28561855626277,2.11975110217129,0.340591337534801,-0.50610865290426,0.367600374759421,-0.300529220647807,-0.515625775729475
"51",0,-0.346319708983617,0,-0.629828823892935,0,1.26961831182532,0,0,0,0.0326609910908978,0,0.321760308762757,1.46161484580517,2.5089842294112,1.31503892721755,2.10979454663399,2.69669220010115,1.43542036689124,1.93977144701902
"52",0,0.996983219342297,0,0,0,0,0,0.786547883311493,0,0,0,0.388277562092571,0.414502826169672,1.3252278178272,2.27487207776267,-0.180315041248955,-1.15391345778332,0.182792852746034,1.02134387274866
"53",0,0,0,0.160003799774867,0,1.45544905876608,0,0,0,0,0,0.196076455555532,1.77789221494939,1.72718841570555,0.626926470853691,2.02638224498541,2.23607205651829,2.58531364734575,1.30441854497316
"54",0,0,0,-3.22382481844679,0,1.4190908976219,0,0,0,-0.646539011105388,0,1.31750644681938,-2.21011301132052,1.10940717971873,1.23592244615068,1.90201424046261,0.531787132352206,0.44390966725872,-0.828304183267809
"55",0,0.760569242741531,0,0,0,-1.18163173929388,0,0,0,0,0,-1.6423139652371,0.756161651754799,-0.745873880769853,0.456131984208924,-0.556302452588689,-0.180934272965607,0.551325597567342,-0.527667773834216
"56",0,-0.0946989273212512,0,0,0,0.34710639167747,0,-1.19246531628325,0,0,0,4.27963172702596,-1.64366075057189,0.299207040947012,0.00435635393051066,1.95002396442621,-1.19239565289186,-0.0288146999581004,-0.421087311599051
"57",0,1.34076233890795,0,-2.83687072309792,0,0.301478820296401,0,0,0,0,0,-2.18535931187881,-0.0658341853750283,-0.0302031053841722,1.32164632537334,0.49797572500786,1.39727282432501,-0.496836223002223,-0.133724511224533
"58",0,1.50008441575173,0,2.48715855659461,0,-0.729969872395063,0,0,0,1.79745807357212,0,4.87377051803884,2.46781092674439,-1.82170444263735,-2.56938091948379,2.98904311843752,0.683760898328714,5.06671333753269,2.59192387313419
"59",0,2.2708898580492,0,0.433683339996599,0,-0.804091251931474,0,0.928380293786786,0,-0.225207585782974,0,0.0411370308001991,-0.26110267471248,0.380002245810995,-0.23241438994656,-1.82353324691419,-0.946458666702866,-1.77025782477876,0.897927011957693
"60",0,-0.0886251428293197,0,0,0,-2.39330166350386,0,0,0,0,0,-2.2806029215088,0.454432551387323,0.457481204939921,-0.0665129128826977,-1.47464315766731,-0.829809396494752,-1.75858051981671,-0.850507822258976
"61",0,-1.28827621742534,0,0,0,1.15361980387721,0,0,0,0,0,-2.49287381138961,2.3217180236376,0.0371917696027532,1.72372108605973,0.0771316353775142,0.927721894501254,0.682561273528539,0.884223794697098
"62",0,-1.05832632785595,0,1.76570398393422,0,1.11001331275314,0,-1.91294247263511,0,0,0,0,-0.0653414801516573,-3.31034438007452,0.732573977407201,-0.190658230452108,-0.170477368150262,1.56057234629835,0.714781648904749
"63",0,1.71079344822694,0,0,0,0,0,0,0,-2.50705763885295,0,-0.584180248760643,-1.16363298331412,0.815668748974177,-0.596441153835041,0.561339093362404,0.431725882058709,0.130368626159091,-1.49897170599436
"64",0,0.605669834561405,0,0,0,0.157268443135531,0,0,0,0.767023653344345,0,0.739119532121493,0.481624015330375,0.158904260225058,0.231922947574416,0.710710863488937,0.985501181291257,0.134118879008947,0.176908929824471
"65",0,1.47970427089378,0,0.940376392718874,0,0.298160785265766,0,0,0,0.0410670709788372,0,0,-0.436031651510272,0.185441446551432,1.08262180750133,-0.157451284105259,1.21554284682787,-0.717548449403915,0.330632928070647
"66",0,-0.445884713561921,0,-2.27100394487487,0,0.346892341038996,0,0,0,-0.13206963666174,0,-2.12074072802809,-0.0499999665160957,-1.02591809667181,-0.221128735235201,-0.0428783558690831,-0.00154447512039324,0.239335599799599,-1.58901390384003
"67",0,0.474799144595355,0,0.475432998355728,0,2.37926007020549,0,-0.373997392335551,0,-0.541761603996279,0,-0.10160869360077,-2.03100927209637,0.964312988265764,-1.71368486788722,-0.277802041475515,0.234125313206924,-1.16485417086786,0.145920737318214
"68",0,0.399863250084764,0,0.206089918453673,0,-0.265074980184219,0,0,0,0.654317701321186,0,-0.797823811909715,-1.17822114143394,0.864910538524594,-1.45318640434178,-1.17700630077505,-1.90714333753118,-0.884081200448986,-0.56580370742566
"69",0,0.60344607762964,0,0,0,0.942389475497364,0,0,0,0,0,0.160737556195616,-0.963770940016481,0.544769330183072,-1.53309234281123,-0.410517971907342,-0.240241077339674,-0.569090803217631,-0.953797418882649
"70",0,-0.175378291251796,0,0,0,0.109061143305036,0,0,0,0,0,0.264397847526189,-1.89384801110059,-0.938008068622073,-0.237303305727084,-0.086263450620957,-0.613508929919483,0.443845130693025,-0.537683132885353
"71",0,0,0,0,0,0.262013783341874,0,0,0,3.62609156577614,0,0.614493709592632,2.12309791958033,-0.00804914964130967,0.844234862104769,0.395171641956881,2.03523131316938,1.58558585015877,1.6946253355564
"72",0,0.516377545210787,0,-2.61029419878078,0,0,0,0,0,1.79451323204874,0,-2.3035341533447,1.80807660235805,5.44664345128659,-2.7203982826626,1.23367328429876,1.95329332329916,0.202852470960256,2.77635595924016
"73",0,-1.72387417609103,0,-0.180959902907243,0,0.306378730610999,0,0,0,0.204350829478223,0,-1.20240739185342,0.713269495895245,-2.12817455778185,0.650044613468908,-0.540531108645691,0.130684676049296,0.544530201137248,-0.677064005183706
"74",0,-1.2731176877483,0,0,0,0.180242549027067,0,0,0,0.510242184562428,0,-0.53844236698716,-1.93429758215345,-1.32432697549805,0.0573396221687993,-1.72047435172227,-1.35557717404819,0.047396629967575,-1.58262002257482
"75",0,-0.332363439929524,0,-0.376359346138677,0,0.115459195895644,0,0,0,1.46463435120757,0,0.254976717650321,0.79457959091326,-0.882001537481041,-1.81996333508311,0.540956177178493,-0.557252113089511,0.637208616093047,-0.386824813899032
"76",0,0.55635777619774,0,0,0,-0.370247508096178,0,0,0,0,0,-0.5012419714756,1.52076734610727,2.25858502482721,2.42401131964892,1.56570702181304,1.86244437795024,1.05436615312317,1.71683559885581
"77",0,0,0,-0.385074340276974,0,0.684509526877944,0,0.196870007260706,0,-0.418788034797759,0,2.69433069828849,-0.0946069215587981,1.30190843375533,1.4451397141311,0.999369374373987,0.873347797926762,1.46705205050361,1.26740874293346
"78",0,1.87749639998954,0,0.326663958409296,0,0.58204951789883,0,0,0,1.11336700499969,0,-0.430912948137419,2.7244263300082,2.6429730179593,2.69493913280649,1.59389921286054,2.95057935238625,2.3690880119176,3.92912895021161
"79",0,0.619497070069645,0,0.433683339996599,0,0.201227695333068,0,0,0,0.330015317746075,0,3.14345160963242,0.71559815578855,-0.815216143535641,0.253807218825303,0.688650373083619,1.24710693714507,0.16631154316107,1.13951567172013
"80",0,0,0,-2.32979073478718,0,-0.0889441029369968,0,0,0,0.149347984630228,0,1.27149682341074,0.0812792162790363,0.713703909798859,0.122934739027857,-0.766327834780487,-0.716479879989682,-1.03451500788577,-0.0967556914605698
"81",0,0,0,-2.58549106527227,0,0,0,-0.647576648754641,0,0,0,1.55032058152874,-1.84166346084146,-0.278006518247825,0.236554344494615,-1.43823931451576,-2.0422685368839,-1.39046887939508,-1.23174453795621
"82",0,0.133455363436529,0,5.52113427546209,0,0.986523317546562,0,-0.64858573778032,0,-0.95130915316501,0,-1.3860038852186,1.00887422093649,0.518710964767076,-0.278029644301729,-0.323671117491976,1.18473482714084,1.26364323778548,2.10550127477799
"83",0,-1.35868158806262,0,0,0,-1.64655786762425,0,0.894169553443665,0,0,0,-2.2658214585944,0.529222600366696,2.02000876437946,0.197299026608774,-0.571046669766634,1.00660989860574,-0.183025276348713,-0.242432046353133
"84",0,-2.39760669298322,0,3.15195774338034,0,1.82930328296571,0,0,0,0,0,1.86181440466854,1.21869777301456,1.12892814526895,0.925041455139441,-0.122267397481384,0.622054285456104,-1.4415066414089,2.04512259392227
"85",0,2.88267883445764,0,-0.189319132051748,0,0.224648383060184,0,0,0,0.738923435349398,0,-2.23792637219868,0.78437495107927,-0.202037776723148,0.0463889896458874,-0.993633749786974,-0.548665610762389,-1.03745357806343,1.51133998506802
"86",0,2.87501158490623,0,0,0,-0.326441697158679,0,0,0,-1.43870291255359,0,-0.639568829935683,-1.97940336605187,-0.81698321672028,0.168275667460711,-1.62608864701744,-1.87870061792631,-2.45718696025616,-0.341801333944512
"87",0,-0.235996521981292,0,0.805122729587391,0,1.3323300504697,0,0,0,0.0466651568460293,0,-0.581714494563196,0.0451455824435812,-0.493280388256796,-0.0513536061698338,-0.542846595321934,0.327047720929297,-0.321366450785016,0.144694848707391
"88",0,-2.62537949396229,0,0,0,4.59573749531815,0,0,0,0,0,-2.0738215534452,2.47593565805548,3.24834155217499,0.655747818412598,2.7576568350086,2.43392460801423,1.94409874024035,1.92915349406323
"89",0,0,0,0.433715070249367,0,0.566206205782512,0,0,0,-1.05262125751566,0,-0.760216519168703,2.2193104788175,-1.63924960361534,-0.208874215107515,2.64334494438015,1.20016369756823,1.76062364438135,-0.285931164017573
"90",0,-2.6344341709164,0,0,0,-0.757085245419891,0,0,0,0,0,-2.53664136027252,1.36682575874213,-0.723545595075319,0.432426277283091,-1.42579680943397,0.476973178892403,-0.554518876872293,-0.904544127466189
"91",0,2.36112575578163,0,-0.683339796129697,0,-2.65629417869468,0,0,0,-1.31274866381143,0,1.06193387762977,-0.778401072282624,-1.29540706273795,-1.16369865609819,-0.16759776726104,-0.946458666702866,-0.0832865350560244,-0.646858848991269
"92",0,0.84883865753216,0,-0.976229851029429,0,-2.9009033454898,0,0,0,-0.459071469758312,0,-0.388358364639959,-0.142453081684318,2.04629544487581,-0.291609463388169,-1.65534086495866,-0.616414942561011,-1.91064582754805,0.0879710485318823
"93",0,0.331530897506473,0,0,0,2.04056556980382,0,0,0,0,0,0.819585898095456,0.0665063728334595,1.3321824039726,2.52381564475725,0.97029379513129,1.29265038335304,0.263742178336541,1.7867949481137
"94",0,-0.398116192484586,0,-0.683853603426349,0,-1.23122723048196,0,0,0,-0.646539011105388,0,-1.03050352620601,2.20210885221015,-1.00060636071393,0.891663499529635,-0.40155709361575,1.30491112247152,2.07582915579512,0.677674886790639
"95",0,-0.0946989273212516,0,1.88528445204975,0,-1.25789591265838,0,0,0,0,0,0.388277562092571,-1.01648718570919,-1.79650618065351,-1.28892553636442,-1.80405732452885,-1.50780373666513,-2.06140826774888,-0.991013516889005
"96",0,0,0,-0.0665210971778311,0,0,0,0,0,0,0,2.91066431619918,-1.9225949960838,1.55172860758777,0.519397757952684,-0.848633884527682,-2.04015001288195,-1.58345705053654,0.463685650904664
"97",0,0,0,0,0,2.37581462366726,0,0,0,-0.878884666547502,0,0.653841772811756,0.640819350444215,-0.528049378410805,-2.89951732824936,1.1093678069933,1.62916624999195,2.56073111535639,0.0301514349523728
"98",0,0,0,-1.71350046798174,0,-0.621371050705122,0,0,0,0,0,-0.441554985631498,2.13740117151748,-2.47505248897062,-0.0778120494314786,1.24404629109884,1.45970830785547,0.908677920216485,0.273243840823016
"99",0,0.236964938485174,0,-2.51255930245453,0,-2.38101871852167,0,0,0,0,0,-0.745375635020473,0.867761481828544,1.13561680491383,1.297359607575,-0.645267097168235,-0.817566758811999,-0.216593014174611,0.352862018373331
"100",0,-2.80632660349644,0,0,0,-1.98022215817549,0,0,0,0.976039063648966,0,0.0459874440354292,-1.2051285569636,-1.99434283479222,0.852985488050336,-0.757197055601078,-1.81850257174049,-1.2008996425537,-1.56714691804285
"101",0,-0.2440094070141,0,-0.519978777143685,0,-1.92602756696571,0,0,0,0,0,-2.43571065849766,-1.28086802545793,-1.29380733549829,-0.813158766337518,-3.38602614257221,-2.88431225178041,-2.03472522457448,-2.1811883606842
"102",0,0.232919450795536,0,-2.2016490455539,0,-2.78883206155767,0,1.37931360485948,0,1.48615584256844,0,-0.669409401379905,-2.57612732360446,0.0445863343471142,-2.69291740338695,-0.196052360740297,-0.364158462296822,-0.26281876932711,-2.09132783342995
"103",0,0,0,0,0,0.418976999857096,0,-2.04344940322179,0,-0.173075718492181,0,-0.358144005585231,2.42197032487573,1.32370278249834,-0.853765399511861,2.14163103171748,1.4037371835051,3.98670700947265,1.04031656688921
"104",0,-0.25938914578613,0,0,0,-0.0114219559217135,0,0.820895102542668,0,0,0,-0.951499594523886,1.39001339833393,-0.808778566647178,-1.47915046579733,0.284378865125169,1.4074272391433,1.24546174572635,0.0721588581981444
"105",0,0,0,-0.950508362287069,0,-0.624982318078505,0,1.04821022356926,0,0.837082505886433,0,1.0533133002961,2.34873858786756,1.75473160113795,0.931201219687002,0.916487942828887,1.95081462922436,1.10986107669625,2.19571639932431
"106",0,-0.348758770807013,0,0,0,0,0,0,0,1.43983679936095,0,-0.587769854911923,-4.95076010078235,-3.31034438007452,-0.856109691356633,-2.25195438967947,-3.10442578624314,-0.967760166996172,-3.44388560760845
"107",0,0,0,0.228380425470533,0,0.297159773493961,0,0,0,0,0,-2.81919365132059,0.536610747843321,-2.44128261171953,-0.0536576887993723,-2.08334053546056,0.539563550629846,-0.84342460932435,-0.831288861004628
"108",0,-1.54501228398678,0,0,0,-0.306709031900234,0,0,0,0,0,-0.380191107098342,-0.592297439150144,-0.751377063764246,-3.09184512157441,-0.191651370208218,-0.805361593139797,1.11365056725169,-1.8990748773059
"109",0,0,0,0.434349597994825,0,0,0,0,0,-1.96106606820268,0,-0.0924729719574992,0.220301953615374,0.861346281422869,-0.160264336801403,-0.0710632701602697,-0.493287614046938,-0.413773126708906,0.0604083727262436
"110",0,0.596012321548012,0,0,0,-1.0351337839775,0,0,0,-2.08284170787653,0,-0.273001351365811,-0.531318660511691,1.94440427600231,1.48563442028638,-0.0937451188706669,-1.59285311994918,-0.430679740699447,-0.155292523608796
"111",0,0,0,0,0,1.7579822471054,0,-0.897275454536416,0,0,0,1.19382181821246,-0.877313746444254,1.54571464809628,0.91033288804814,2.57486923705398,1.82530206494791,2.24477813246759,-0.640142540136576
"112",0,0,0,0.0264024276047317,0,-1.36098014900913,0,0,0,-0.336927827442698,0,0.327385117209255,2.56115020169799,0.755366222246152,-0.745583741881253,0.792806726747743,1.75276071652919,0.814917167359458,1.63425218352936
"113",0,0.428014297680666,0,-1.1571760189348,0,-0.138897783743351,0,0,0,0,0,-0.581405986878455,-0.788654341505477,0.0925642339158701,0.0627875334856203,-0.341278304380673,-0.797752271990609,-0.630530482906301,-0.906563072957735
"114",0,2.73811870063535,0,0,0,-0.304203462143169,0,-0.372438494567828,0,-1.3397072693727,0,-0.581405986878455,-0.392570316778814,-0.400726878287212,-0.635551969958115,-0.223698471167937,-1.27740879362124,-1.31464621280374,-0.187518308802187
"115",0,0,0,0,0,-1.03063067319473,0,0,0,-1.37691882294004,0,0.462396302418094,-0.746644023399316,-0.104333228418967,-0.0747075617852878,-1.27632381132936,-0.876057772562459,-1.78273335058552,-1.47409239274297
"116",0,0.0604558765239586,0,-1.09797142165424,0,2.48345595375512,0,0,0,-0.375016175988215,0,0.431637280946082,-0.732569026611621,1.09227379737926,2.93234315634208,0.453484207977466,0.526224331883579,-0.98141563907504,2.29087625588255
"117",0,0.249123277532853,0,1.41873869341576,0,-0.939586913529374,0,0,0,-1.23439745741473,0,-0.319466857593839,0.193973552048132,0.405909049105455,2.12779412400192,-0.30745030818606,-0.229636562411567,-0.19864379058195,0.672857068645826
"118",0,1.01224318113382,0,0,0,0,0,0,0,-2.28505390045962,0,2.21145217330827,-1.32424676377792,0.815668748974177,-1.94944218969352,1.45838904160977,0.855771503668472,1.40344427045614,-0.931743164562382
"119",0,0.281200690518397,0,0,0,-0.425348614229483,0,0,0,0,0,-2.1234856432965,-0.816118307076815,-1.37546496768059,-3.07318585035511,-1.59646421461835,-1.44437152297201,-1.25212820058969,-2.43786169771901
"120",0,1.39006802014784,0,-1.64400123772865,0,-3.06558110254251,0,0,0,0.391900639549078,0,0.580376409190916,-1.3137274471523,-0.285271119591466,-0.457892476382383,0.0330546546965373,-0.203241325266598,-0.880777434858367,-0.750587568355505
"121",0,0.605724779582211,0,-0.618635764037016,0,-2.25631364754269,0,-0.184109849662062,0,0.880267660089069,0,0.322186661150108,-0.531769736881079,0.00612539590783697,0.682543609140312,-1.05150196718597,-1.89899368781569,-1.65372285197033,-0.293737804503663
